2014-07-12; 10:42:59;27.29;42.71
2014-07-12; 10:43:03;27.31;42.64
2014-07-12; 10:43:08;27.28;42.75
2014-07-12; 10:43:12;27.30;42.82
2014-07-12; 10:43:17;27.30;42.75
2014-07-12; 10:43:21;27.26;42.78
2014-07-12; 10:43:26;27.26;42.82
2014-07-12; 10:43:30;27.28;42.82
2014-07-12; 10:43:34;27.30;42.78
2014-07-12; 10:43:39;27.34;42.79
2014-07-12; 10:43:43;27.32;42.86
2014-07-12; 10:43:48;27.33;42.82
2014-07-12; 10:43:52;27.33;42.82
2014-07-12; 10:43:57;27.34;42.79
2014-07-12; 10:44:01;27.33;42.82
2014-07-12; 10:44:06;27.34;42.82
2014-07-12; 10:44:10;27.32;42.78
2014-07-12; 10:44:14;27.28;42.82
2014-07-12; 10:44:19;27.28;42.82
2014-07-12; 10:44:23;27.25;42.92
2014-07-12; 10:44:28;27.25;42.96
2014-07-12; 10:44:32;27.27;42.96
2014-07-12; 10:44:37;27.28;43.00
2014-07-12; 10:44:41;27.29;42.96
2014-07-12; 10:44:45;27.32;43.04
2014-07-12; 10:44:50;27.34;42.90
2014-07-12; 10:44:54;27.34;42.86
2014-07-12; 10:44:59;27.32;42.86
2014-07-12; 10:45:03;27.32;42.89
2014-07-12; 10:45:08;27.31;42.86
2014-07-12; 10:45:12;27.31;42.89
2014-07-12; 10:45:16;27.31;42.89
2014-07-12; 10:45:21;27.28;42.89
2014-07-12; 10:45:25;27.27;43.03
2014-07-12; 10:45:30;27.28;43.03
2014-07-12; 10:45:34;27.26;43.03
2014-07-12; 10:45:39;27.25;42.96
2014-07-12; 10:45:43;27.27;42.96
2014-07-12; 10:45:47;27.26;42.92
2014-07-12; 10:45:52;27.27;42.89
2014-07-12; 10:45:56;27.29;42.89
2014-07-12; 10:46:01;27.28;42.89
2014-07-12; 10:46:05;27.29;42.89
2014-07-12; 10:46:10;27.29;42.85
2014-07-12; 10:46:14;27.30;42.86
2014-07-12; 10:46:18;27.32;42.82
2014-07-12; 10:46:23;27.32;42.82
2014-07-12; 10:46:27;27.31;42.75
2014-07-12; 10:46:32;27.32;42.82
2014-07-12; 10:46:36;27.31;42.75
2014-07-12; 10:46:41;27.27;42.82
2014-07-12; 10:46:45;27.26;42.82
2014-07-12; 10:46:49;27.27;42.82
2014-07-12; 10:46:54;27.30;42.82
2014-07-12; 10:46:58;27.30;42.90
2014-07-12; 10:47:03;27.31;42.82
2014-07-12; 10:47:07;27.29;42.82
2014-07-12; 10:47:12;27.28;42.78
2014-07-12; 10:47:16;27.29;42.82
2014-07-12; 10:47:20;27.28;42.75
2014-07-12; 10:47:25;27.29;42.82
2014-07-12; 10:47:29;27.29;42.75
2014-07-12; 10:47:34;27.27;42.74
2014-07-12; 10:47:38;27.27;42.74
2014-07-12; 10:47:43;27.27;42.67
2014-07-12; 10:47:47;27.26;42.71
2014-07-12; 10:47:51;27.26;42.85
2014-07-12; 10:47:56;27.24;42.74
2014-07-12; 10:48:00;27.27;42.78
2014-07-12; 10:48:05;27.26;42.78
2014-07-12; 10:48:09;27.26;42.74
2014-07-12; 10:48:14;27.28;42.71
2014-07-12; 10:48:18;27.28;42.75
2014-07-12; 10:48:22;27.27;42.71
2014-07-12; 10:48:27;27.29;42.67
2014-07-12; 10:48:31;27.31;42.68
2014-07-12; 10:48:36;27.24;42.67
2014-07-12; 10:48:40;27.24;42.67
2014-07-12; 10:48:45;27.24;42.74
2014-07-12; 10:48:49;27.26;42.71
2014-07-12; 10:48:53;27.25;42.67
2014-07-12; 10:48:58;27.25;42.67
2014-07-12; 10:49:02;27.25;42.63
2014-07-12; 10:49:07;27.23;42.59
2014-07-12; 10:49:11;27.20;42.66
2014-07-12; 10:49:16;27.16;42.66
2014-07-12; 10:49:20;27.17;42.70
2014-07-12; 10:49:24;27.16;42.66
2014-07-12; 10:49:29;27.12;42.73
2014-07-12; 10:49:33;27.12;42.76
2014-07-12; 10:49:38;27.11;42.80
2014-07-12; 10:49:42;27.12;42.76
2014-07-12; 10:49:47;27.10;42.73
2014-07-12; 10:49:51;27.11;42.73
2014-07-12; 10:49:55;27.12;42.73
2014-07-12; 10:50:00;27.08;42.65
2014-07-12; 10:50:04;27.06;42.65
2014-07-12; 10:50:09;27.06;42.72
2014-07-12; 10:50:13;27.07;42.76
2014-07-12; 10:50:18;27.09;42.72
2014-07-12; 10:50:22;27.08;42.80
2014-07-12; 10:50:26;27.10;42.76
2014-07-12; 10:50:31;27.12;42.73
2014-07-12; 10:50:35;27.14;42.66
2014-07-12; 10:50:40;27.16;42.66
2014-07-12; 10:50:44;27.18;42.67
2014-07-12; 10:50:49;27.19;42.59
2014-07-12; 10:50:53;27.16;42.59
2014-07-12; 10:50:57;27.18;42.59
2014-07-12; 10:51:02;27.18;42.59
2014-07-12; 10:51:06;27.16;42.52
2014-07-12; 10:51:11;27.13;42.55
2014-07-12; 10:51:15;27.13;42.62
2014-07-12; 10:51:20;27.14;42.66
2014-07-12; 10:51:24;27.15;42.59
2014-07-12; 10:51:28;27.14;42.59
2014-07-12; 10:51:33;27.12;42.65
2014-07-12; 10:51:37;27.08;42.65
2014-07-12; 10:51:42;27.09;42.76
2014-07-12; 10:51:46;27.13;42.80
2014-07-12; 10:51:51;27.12;42.66
2014-07-12; 10:51:55;27.11;42.66
2014-07-12; 10:51:59;27.10;42.69
2014-07-12; 10:52:04;27.10;42.66
2014-07-12; 10:52:08;27.09;42.58
2014-07-12; 10:52:13;27.05;42.65
2014-07-12; 10:52:17;27.05;42.72
2014-07-12; 10:52:22;27.02;42.75
2014-07-12; 10:52:26;27.02;42.79
2014-07-12; 10:52:30;27.04;42.86
2014-07-12; 10:52:35;27.06;42.83
2014-07-12; 10:52:39;27.09;42.80
2014-07-12; 10:52:44;27.11;42.80
2014-07-12; 10:52:48;27.13;42.80
2014-07-12; 10:52:53;27.12;42.73
2014-07-12; 10:52:57;27.13;42.80
2014-07-12; 10:53:01;27.14;42.73
2014-07-12; 10:53:06;27.13;42.69
2014-07-12; 10:53:10;27.09;42.80
2014-07-12; 10:53:15;27.12;42.80
2014-07-12; 10:53:19;27.12;42.73
2014-07-12; 10:53:24;27.11;42.66
2014-07-12; 10:53:28;27.10;42.65
2014-07-12; 10:53:32;27.07;42.65
2014-07-12; 10:53:37;27.04;42.79
2014-07-12; 10:53:41;27.04;42.83
2014-07-12; 10:53:46;27.04;42.86
2014-07-12; 10:53:50;27.04;42.83
2014-07-12; 10:53:55;27.06;42.79
2014-07-12; 10:53:59;27.08;42.80
2014-07-12; 10:54:03;27.08;42.87
2014-07-12; 10:54:08;27.09;42.87
2014-07-12; 10:54:12;27.11;42.84
2014-07-12; 10:54:17;27.15;42.80
2014-07-12; 10:54:21;27.16;42.73
2014-07-12; 10:54:26;27.18;42.66
2014-07-12; 10:54:30;27.17;42.55
2014-07-12; 10:54:34;27.17;42.52
2014-07-12; 10:54:39;27.18;42.59
2014-07-12; 10:54:43;27.17;42.55
2014-07-12; 10:54:48;27.17;42.52
2014-07-12; 10:54:52;27.17;42.52
2014-07-12; 10:54:57;27.14;42.51
2014-07-12; 10:55:01;27.12;42.44
2014-07-12; 10:55:05;27.14;42.44
2014-07-12; 10:55:10;27.14;42.51
2014-07-12; 10:55:14;27.13;42.51
2014-07-12; 10:55:19;27.16;42.51
2014-07-12; 10:55:23;27.16;42.52
2014-07-12; 10:55:28;27.18;42.45
2014-07-12; 10:55:32;27.21;42.41
2014-07-12; 10:55:36;27.22;42.34
2014-07-12; 10:55:41;27.22;42.52
2014-07-12; 10:55:45;27.19;42.48
2014-07-12; 10:55:50;27.17;42.37
2014-07-12; 10:55:54;27.18;42.37
2014-07-12; 10:55:59;27.16;42.37
2014-07-12; 10:56:03;27.20;42.38
2014-07-12; 10:56:07;27.22;42.38
2014-07-12; 10:56:12;27.21;42.38
2014-07-12; 10:56:16;27.20;42.38
2014-07-12; 10:56:21;27.19;42.41
2014-07-12; 10:56:25;27.21;42.45
2014-07-12; 10:56:30;27.22;42.45
2014-07-12; 10:56:34;27.22;42.45
2014-07-12; 10:56:38;27.24;42.45
2014-07-12; 10:56:43;27.25;42.42
2014-07-12; 10:56:47;27.25;42.38
2014-07-12; 10:56:52;27.21;42.63
2014-07-12; 10:56:56;27.21;42.70
2014-07-12; 10:57:01;27.20;42.52
2014-07-12; 10:57:05;27.22;42.52
2014-07-12; 10:57:09;27.23;42.42
2014-07-12; 10:57:14;27.22;42.38
2014-07-12; 10:57:18;27.20;42.41
2014-07-12; 10:57:23;27.21;42.38
2014-07-12; 10:57:27;27.18;42.30
2014-07-12; 10:57:32;27.17;42.37
2014-07-12; 10:57:36;27.18;42.37
2014-07-12; 10:57:40;27.18;42.38
2014-07-12; 10:57:45;27.19;42.37
2014-07-12; 10:57:49;27.17;42.37
2014-07-12; 10:57:54;27.14;42.44
2014-07-12; 10:57:58;27.13;42.48
2014-07-12; 10:58:03;27.13;42.51
2014-07-12; 10:58:07;27.14;42.48
2014-07-12; 10:58:12;27.14;42.52
2014-07-12; 10:58:16;27.15;42.48
2014-07-12; 10:58:20;27.15;42.48
2014-07-12; 10:58:25;27.15;42.44
2014-07-12; 10:58:29;27.14;42.41
2014-07-12; 10:58:34;27.14;42.41
2014-07-12; 10:58:38;27.14;42.41
2014-07-12; 10:58:43;27.16;42.45
2014-07-12; 10:58:47;27.15;42.44
2014-07-12; 10:58:51;27.16;42.45
2014-07-12; 10:58:56;27.18;42.45
2014-07-12; 10:59:00;27.19;42.52
2014-07-12; 10:59:05;27.22;42.59
2014-07-12; 10:59:09;27.22;42.49
2014-07-12; 10:59:14;27.24;42.52
2014-07-12; 10:59:18;27.23;42.42
2014-07-12; 10:59:22;27.21;42.45
2014-07-12; 10:59:27;27.24;42.38
2014-07-12; 10:59:31;27.25;42.38
2014-07-12; 10:59:36;27.21;42.56
2014-07-12; 10:59:40;27.21;42.41
2014-07-12; 10:59:45;27.20;42.38
2014-07-12; 10:59:49;27.18;42.52
2014-07-12; 10:59:53;27.17;42.63
2014-07-12; 10:59:58;27.17;42.52
2014-07-12; 11:00:02;27.20;42.52
2014-07-12; 11:00:07;27.20;42.48
2014-07-12; 11:00:11;27.15;42.44
2014-07-12; 11:00:16;27.12;42.51
2014-07-12; 11:00:20;27.11;42.51
2014-07-12; 11:00:24;27.10;42.55
2014-07-12; 11:00:29;27.11;42.58
2014-07-12; 11:00:33;27.07;42.62
2014-07-12; 11:00:38;27.09;42.73
2014-07-12; 11:00:42;27.09;42.69
2014-07-12; 11:00:47;27.06;42.65
2014-07-12; 11:00:51;27.05;42.90
2014-07-12; 11:00:55;27.05;42.87
2014-07-12; 11:01:00;27.08;42.83
2014-07-12; 11:01:04;27.05;42.87
2014-07-12; 11:01:09;27.03;42.83
2014-07-12; 11:01:13;27.04;42.86
2014-07-12; 11:01:18;27.05;42.87
2014-07-12; 11:01:22;27.04;42.86
2014-07-12; 11:01:26;27.06;42.94
2014-07-12; 11:01:31;27.05;42.90
2014-07-12; 11:01:35;27.06;42.83
2014-07-12; 11:01:40;27.06;42.79
2014-07-12; 11:01:44;27.08;42.87
2014-07-12; 11:01:49;27.10;42.83
2014-07-12; 11:01:53;27.09;42.80
2014-07-12; 11:01:57;27.06;42.87
2014-07-12; 11:02:02;27.08;42.94
2014-07-12; 11:02:06;27.09;42.94
2014-07-12; 11:02:11;27.12;42.91
2014-07-12; 11:02:15;27.12;42.84
2014-07-12; 11:02:20;27.10;42.80
2014-07-12; 11:02:24;27.10;42.87
2014-07-12; 11:02:28;27.09;42.91
2014-07-12; 11:02:33;27.08;42.90
2014-07-12; 11:02:37;27.06;42.94
2014-07-12; 11:02:42;27.09;42.94
2014-07-12; 11:02:46;27.12;42.91
2014-07-12; 11:02:51;27.14;42.95
2014-07-12; 11:02:55;27.16;42.88
2014-07-12; 11:02:59;27.16;42.88
2014-07-12; 11:03:04;27.16;42.95
2014-07-12; 11:03:08;27.16;42.95
2014-07-12; 11:03:13;27.12;42.84
2014-07-12; 11:03:17;27.10;42.91
2014-07-12; 11:03:22;27.10;42.94
2014-07-12; 11:03:26;27.11;42.94
2014-07-12; 11:03:30;27.11;42.95
2014-07-12; 11:03:35;27.10;42.98
2014-07-12; 11:03:39;27.07;42.94
2014-07-12; 11:03:44;27.06;42.94
2014-07-12; 11:03:48;27.05;42.94
2014-07-12; 11:03:53;27.08;42.94
2014-07-12; 11:03:57;27.09;42.91
2014-07-12; 11:04:01;27.08;42.87
2014-07-12; 11:04:06;27.08;42.90
2014-07-12; 11:04:10;27.06;42.94
2014-07-12; 11:04:15;27.05;42.90
2014-07-12; 11:04:19;27.03;42.86
2014-07-12; 11:04:24;27.02;42.86
2014-07-12; 11:04:28;27.04;42.94
2014-07-12; 11:04:32;27.07;42.90
2014-07-12; 11:04:37;27.07;42.87
2014-07-12; 11:04:41;27.06;42.87
2014-07-12; 11:04:46;27.08;42.90
2014-07-12; 11:04:50;27.05;42.90
2014-07-12; 11:04:55;27.05;42.97
2014-07-12; 11:04:59;27.02;43.01
2014-07-12; 11:05:03;27.00;43.08
2014-07-12; 11:05:08;26.99;43.11
2014-07-12; 11:05:12;27.00;43.15
2014-07-12; 11:05:17;27.03;43.08
2014-07-12; 11:05:21;27.02;43.04
2014-07-12; 11:05:26;27.01;43.01
2014-07-12; 11:05:30;27.02;43.01
2014-07-12; 11:05:34;27.05;43.01
2014-07-12; 11:05:39;27.08;42.98
2014-07-12; 11:05:43;27.12;42.98
2014-07-12; 11:05:48;27.15;42.95
2014-07-12; 11:05:52;27.12;42.95
2014-07-12; 11:05:57;27.11;42.83
2014-07-12; 11:06:01;27.10;42.87
2014-07-12; 11:06:05;27.10;42.87
2014-07-12; 11:06:10;27.11;42.91
2014-07-12; 11:06:14;27.08;42.87
2014-07-12; 11:06:19;27.07;42.87
2014-07-12; 11:06:23;27.07;42.87
2014-07-12; 11:06:28;27.04;42.94
2014-07-12; 11:06:32;27.04;42.94
2014-07-12; 11:06:36;27.04;43.01
2014-07-12; 11:06:41;27.04;42.97
2014-07-12; 11:06:45;27.06;42.98
2014-07-12; 11:06:50;27.07;42.90
2014-07-12; 11:06:54;27.06;42.87
2014-07-12; 11:06:59;27.03;42.86
2014-07-12; 11:07:03;27.05;42.87
2014-07-12; 11:07:07;27.03;42.79
2014-07-12; 11:07:12;27.02;42.87
2014-07-12; 11:07:16;27.04;42.86
2014-07-12; 11:07:21;27.01;42.86
2014-07-12; 11:07:25;27.00;42.86
2014-07-12; 11:07:30;27.02;42.86
2014-07-12; 11:07:34;27.02;42.86
2014-07-12; 11:07:38;27.05;42.87
2014-07-12; 11:07:43;27.06;42.90
2014-07-12; 11:07:47;27.04;42.86
2014-07-12; 11:07:52;27.03;42.86
2014-07-12; 11:07:56;27.05;42.86
2014-07-12; 11:08:01;27.01;42.86
2014-07-12; 11:08:05;26.99;42.86
2014-07-12; 11:08:09;26.99;42.86
2014-07-12; 11:08:14;26.98;42.86
2014-07-12; 11:08:18;26.98;42.86
2014-07-12; 11:08:23;27.00;42.86
2014-07-12; 11:08:27;27.02;42.79
2014-07-12; 11:08:32;27.01;42.79
2014-07-12; 11:08:36;27.02;42.75
2014-07-12; 11:08:40;27.02;42.72
2014-07-12; 11:08:45;27.01;42.75
2014-07-12; 11:08:49;26.98;42.79
2014-07-12; 11:08:54;26.98;42.86
2014-07-12; 11:08:58;26.97;42.82
2014-07-12; 11:09:03;26.97;42.93
2014-07-12; 11:09:07;26.99;42.86
2014-07-12; 11:09:11;27.02;42.79
2014-07-12; 11:09:16;27.05;42.79
2014-07-12; 11:09:20;27.04;42.65
2014-07-12; 11:09:25;27.02;42.68
2014-07-12; 11:09:29;27.04;42.83
2014-07-12; 11:09:34;27.05;42.76
2014-07-12; 11:09:38;27.05;42.65
2014-07-12; 11:09:42;27.06;42.61
2014-07-12; 11:09:47;27.04;42.58
2014-07-12; 11:09:51;27.03;42.57
2014-07-12; 11:09:56;27.04;42.58
2014-07-12; 11:10:00;27.04;42.58
2014-07-12; 11:10:05;27.03;42.54
2014-07-12; 11:10:09;27.03;42.57
2014-07-12; 11:10:13;27.00;42.64
2014-07-12; 11:10:18;27.00;42.65
2014-07-12; 11:10:22;27.02;42.65
2014-07-12; 11:10:27;27.02;42.65
2014-07-12; 11:10:31;26.99;42.64
